meal_id,meal_name,category,restaurant,brand,price_egp,description,nutrition_grade,energy_kcal,fat_g,carbs_g,protein_g,image_url,rating,num_ratings,prep_time_min,is_available,source,calories,scraped_at,avg_sentiment
4335619018310,Sushi Box Komaki,Sushi,Desert Rose Kitchen,Unknown,147.0,,d,166.0,4.6,26.0,4.7,https://images.openfoodfacts.org/images/products/433/561/901/8310/front_fr.3.400.jpg,4.2,1417,23,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
00623711,Classic Vegetable Sushi,Sushi,The Hungry Bear,Marks & Spencer,146.0,Seasoned Cooked Sushi Rice (Water Rice Vinegar Sugar Salt Rapeseed Oil Seaweed Extract) Carrots (7%) Edamame Soybeans (5%)- Chargrilled Red Peppers (45%) Cucumber (45%) Soy Sauce Bottle Pickled Ginger,a,148.717948717949,2.88461538461538,26.6025641025641,3.20512820512821,https://images.openfoodfacts.org/images/products/000/000/062/3711/front_en.3.400.jpg,3.5,146,29,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
00506984,Salmon & Prawn Sushi Selection,Sushi,Golden Fork,Sainsbury's,108.0,"Cooked Sushi Rice (Water, Rice, Sugar, Rice Vinegar, Salt, Vegetable Oil (Sunflower Oil, Rapeseed Oil), Rice Wine), Cured Scottish Salmon (Salmo salar) (Fish) (9%), Prawns (Penaeus vannamei) (Crustace",c,172.0,3.0,30.6,5.1,https://images.openfoodfacts.org/images/products/000/000/050/6984/front_en.26.400.jpg,4.6,1143,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760297370206,Onigiri Saumon Fromage Frais,Sushi,Sushi World,igiri,132.0,"Riz cuit 69% (eau, riz), sauce au vinaigre de riz (vinaigre de riz 6%, sucre, sel), saumon salmo salar salé cuit effeuillé 8% (saumon salmo salar, sel), fromage frais nature 5% (fromage frais, sel), y",unknown,157.0,2.8,20.0,4.3,https://images.openfoodfacts.org/images/products/376/029/737/0206/front_fr.19.400.jpg,4.6,536,36,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4335619221598,Sushi Box Sapporo,Sushi,Crave It,Select & Go,139.0,"2x FAMILY BOX SAPPORO. Ястие суши с варен ориз, сурова атлантическа сьомга, салата от атлантическа сьомга, пръчици сурими с вкус на раци, сушени водорасли мори, извара, имитация на хайвер от екстракт ",c,139.0,3.2,21.6,5.5,https://images.openfoodfacts.org/images/products/433/561/922/1598/front_en.6.400.jpg,4.2,1109,46,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272934239,Crispy Salmon Dragon Rolls,Sushi,Burger Factory,YO!,35.0,"Cooked rice (water, rice, sugar, spirit vinegar, rice vinegar, salt, rapeseed oil, fructose-glucose syrup, cane molasses), cucumber (15%), salmon (13%) (Salmo salar) (fish), kabayaki sauce sachet (wat",c,85.6435643564356,5.9,25.0,4.8,https://images.openfoodfacts.org/images/products/503/527/293/4239/front_en.5.400.jpg,3.3,601,38,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489638353,Sushi Box,Sushi,Royal Kitchen,Select & Go,133.0,"Sushi Zutaten:

77,7% Reiszubereitung (Wasser, Reis, Zucker, Branntweinessig. Speisesalz, Rapsöl, Säureregulator: Natriumacetate, Alkohol), 5,3% Lachs roh, 3,2% Lachssalat (70% Lachs gekocht, Mayonnai",d,157.0,4.6,24.0,4.7,https://images.openfoodfacts.org/images/products/405/648/963/8353/front_de.44.400.jpg,3.4,266,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272215345,Duck Poke,Sushi,The Foodie Hub,Taiko,40.0,"Cooked Rice (Water, Rice, Sugar, Spirit Vinegar, Rice Vinegar, Salt, Rapeseed Oil, Fructoseglucose Syrup, Cane Molasses), Pickled Red Cabbage (12%) (Red Cabbage, Rice Vinegar, Sugar, Salt), Salted Cuc",c,150.0,1.90972222222222,29.1666666666667,3.81944444444444,,3.9,279,34,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
6933362464163,Vinegar For Sushi,Sushi,Flavor Street,Miyata,105.0,المكونات خل من نبيد الأرز، سكر، الملح، حمض الخليك ٪6، مناسب للنباتيين.,not-applicable,,,,,https://images.openfoodfacts.org/images/products/693/336/246/4163/front_en.11.400.jpg,3.9,912,49,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489371113,Sushi Box,Sushi,Fresh & Fit,SÉLECT & GO LIDL,129.0,"Sushi : 77,5% préparation à base de riz (riz cuit (eau, riz, huile de tournesol), sucre, eau, vinaigre d'alcool, sel, vinaigre de riz, correcteur d'acidité : acétates de sodium) 8,7% saumon cru (poiss",d,179.0,5.4,26.0,5.2,https://images.openfoodfacts.org/images/products/405/648/937/1113/front_en.4.400.jpg,4.2,136,39,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760253240758,Box Full Saumon,Sushi,Street Eats,Fresh Mood,124.0,"77,1% riz préparé (eau, riz, sucre, vinaigre d'alcool, sel, huile de tournesol, vinaigre de riz, correcteur d'acidité : acétates de sodium), 12,7% saumon cru (poisson), 2,9% fromage frais (lait écrémé",d,175.0,5.0,27.0,5.2,https://images.openfoodfacts.org/images/products/376/025/324/0758/front_fr.3.400.jpg,4.7,522,24,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272201409,Salmon Poke,Sushi,El Classico,TAIKO,67.0,"Cooked rice (water, rice, sugar, spirit vinegar, rice vinegar, salt, rapeseed oil, fructose-glucose syrup, cane molasses), salmon (13%) (Salmo salar) (fish), soy sesame dressing (9%) (water, soy sauce",a,141.0,3.6,22.0,5.0,https://images.openfoodfacts.org/images/products/503/527/220/1409/front_en.22.400.jpg,3.7,157,36,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8480000849823,Bento Sushi,Sushi,Crave It,Hacendado,138.0,,c,150.0,5.0,18.0,7.0,https://images.openfoodfacts.org/images/products/848/000/084/9823/front_es.5.400.jpg,3.9,966,46,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3229820765303,Kit Sushi,Sushi,Burger Factory,Tanoshi,108.0,"eau,vinaigre de riz,sucre,sel, fèves de soja dégraissées 18%,blé,alque Porphyra yezoensis grillée, gingembre 79,5%, vinaigre, acidifiant :acide acétique,acide citrique, éducolorant : sucralose, conser",d,147.0,0.0,31.3,4.6,https://images.openfoodfacts.org/images/products/322/982/076/5303/front_fr.42.400.jpg,3.9,507,35,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489351597,Sushi,Sushi,Pasta Corner,Unknown,31.0,,d,169.0,5.5,24.0,4.9,https://images.openfoodfacts.org/images/products/405/648/935/1597/front_fr.8.400.jpg,4.6,1409,47,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489371120,Sushi Box Miyagi,Sushi,Mediterranean Nights,Lidl,60.0,"Sushi:71,2% préparation à base de riz (riz cuit (eau, riz, huile de tournesol), sucre, eau, vinaigre d alcool, sel, vinaigre de riz, correcteur d'acidité : acétates de sodium), 10,5% saumon cru (poiss",d,174.0,5.1,26.0,5.9,https://images.openfoodfacts.org/images/products/405/648/937/1120/front_fr.26.400.jpg,4.6,801,22,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272145024,Vegan Super Selection,Sushi,Sushi World,Raku,76.0,"Cooked rice (water, rice, sugar, spirit vinegar, rice vinegar, salt, rapeseed oil, fructose-glucose syrup, cane molasses), inari fried tofu wraps 8% (_soya_ beans, water, sugar, rice bran oil, sweeten",c,133.855799373041,1.5987460815047,25.705329153605,3.13479623824451,https://images.openfoodfacts.org/images/products/503/527/214/5024/front_en.17.400.jpg,4.7,1147,35,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
29160471,Korean Style Chicken Dragon Roll,Sushi,Street Eats,M&S Food,126.0,"Cooked Seasoned Sushi Rice (Rice, Water, Vinegar, Sugar, Salt, Vegetable Oil (Sunflower/Rapeseed), Seaweed Extract), Cooked Marinated Chicken Thighs (16%) (Chicken Thighs (76%), Honey, Cider Vinegar, ",c,176.966292134831,4.7752808988764,26.2359550561798,6.57303370786517,https://images.openfoodfacts.org/images/products/000/002/916/0471/front_en.3.400.jpg,4.6,116,50,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760253241564,Box California Avocado,Sushi,Crave It,Fresh Mood,30.0,"Sushi : 68,8% riz préparé (eau, riz, sucre, vinaigre d'alcool, sel, huile de tournesol, vinaigre de riz, correcteur d'acidité : acétates de sodium), 10,8% pulpe d'avocat (10,3% avocat, sel, antioxydan",d,186.0,6.4,25.0,6.0,https://images.openfoodfacts.org/images/products/376/025/324/1564/front_fr.8.400.jpg,4.7,144,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272145314,Chicken Katsu Lovers,Sushi,Mama's Kitchen,RAKU,77.0,,c,172.222222222222,5.82191780821918,20.8904109589041,8.21917808219178,,4.8,1070,50,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0851093004440,Sushi Nori,Sushi,Pasta Corner,gimme,39.0,Organic seaweed.,unknown,400.0,,,,https://images.openfoodfacts.org/images/products/085/109/300/4440/front_en.45.400.jpg,3.4,1327,39,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760199054181,Roll Kip Shi Da Poulet 25 Kip Crunch Ro Debalken K,Sushi,Street Eats,Sushi Daily,137.0,"Vinegar rice [Rice, Spirit vinagar (rice, sake cake) Sugar, Salt, water, kelp extract, lemon juice], Chicken [Chicken breast strip. marinade (water, thickener: tapioca starch, sulphur dioxide, salt, e",unknown,206.0,10.0,22.0,5.7,https://images.openfoodfacts.org/images/products/376/019/905/4181/front_fr.9.400.jpg,3.3,448,22,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760228710446,9 California Thon Mayonnaise,Sushi,El Classico,Sushi Gourmet,137.0,"Riz vinaigré 63% (riz, assaisonnement pour sushi (sucre, vinaigre d'alcool (préparé à partir d'alcool avec riz et lie de saké), vinaigre d'alcool, eau, sel), eau) Thon listao en morceaux au naturel (t",unknown,168.0,6.3,22.0,5.3,https://images.openfoodfacts.org/images/products/376/022/871/0446/front_fr.35.400.jpg,3.4,244,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3701292605245,California Saumon Et Suhis Saumon,Sushi,Mediterranean Nights,Sushi Gourmet,146.0,"Riz vinaigré 64,6% (riz, assaisonnement pour sushi (sucre, vinaigre d'alcool (eau, extrait de riz, alcool, extrait de gâteau de saké, vinaigre d'alcool), sel)), _saumon_ Atlantique 22,3%, avocat 3,9%,",c,149.0,3.9,22.0,6.2,https://images.openfoodfacts.org/images/products/370/129/260/5245/front_fr.16.400.jpg,4.8,917,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760301891161,L'Incontournable,Sushi,Royal Kitchen,SUSHI.MAN,92.0,"Riz vinaigré (riz, préparation pour vinaigre de riz (assaisonnement a base de riz (assaisonnement à base de riz, sel), sucre, eau, sel, saké (eau, riz. levure koji), kombu Laminaria Japonica)). SAUMON",unknown,,,,,https://images.openfoodfacts.org/images/products/376/030/189/1161/front_fr.3.400.jpg,3.6,1117,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3523680495463,Sushis Box 10 Pièces,Sushi,Urban Bites,"CARREFOUR SIMPL, Carrefour",119.0,"Sushi (156,5 g): riz préparé 76,7% (eau, riz, sucre, vinaigre d'alcool, sel, huile de tournesol, vinaigre de riz, correcteur d'acidité : acétates de sodium), _saumon_ cru 5,5%, _saumon_ cuit 4,5%, _fr",d,195.0,6.1,27.0,6.5,https://images.openfoodfacts.org/images/products/352/368/049/5463/front_fr.8.400.jpg,4.2,678,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5941872102438,Sushi Philadelphia Mix,Sushi,Street Eats,Sushi Today,114.0,,unknown,190.0,0.3,39.8,6.9,https://images.openfoodfacts.org/images/products/594/187/210/2438/front_en.4.400.jpg,3.4,413,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3701292643353,La Box Du Mois Sushi Saumon Laqué X 3 + Mali Thon Cuit Mayonnaise Et X 4 + California Végétarien Oignons Frits X 4 + Maki Saumon X 4,Sushi,Shawarma Station,Sushi Gourmet,116.0,"Riz vinaigré 70% (riz, assaisonnement pour sushi (sucre, vinaigre d'alcool (eau, extrait de riz, alcool, extrait de gâteau de saké, vinaigre d'alcool), sel), saumon Atlantique 14%, avocat 3%, concombr",c,155.0,5.0,22.0,5.2,https://images.openfoodfacts.org/images/products/370/129/264/3353/front_fr.6.400.jpg,4.5,391,30,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4010871006731,Sushi,Sushi,Royal Kitchen,Lidl,39.0,"78% orez aromat jorez fiert (apă, orez, ulei de floarea soarelui), preparat cu otet (apă, zahăr, otet de alcool, sare, agenți de umezire: sorbitoli, glicerol)],4,3% salată cu somon [83% SOMON la grăta",c,134.0,3.3,21.1,4.3,,3.9,1014,19,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4068262037253,Sushi Box,Sushi,Shawarma Station,"Aldi, Asia Green Garden",139.0,,e,202.0,6.9,28.0,6.0,https://images.openfoodfacts.org/images/products/406/826/203/7253/front_en.3.400.jpg,4.5,857,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272934147,Veggie Sushi,Sushi,Fresh & Fit,Yo!,67.0,"Cooked rice (water, rice, sugar, spirit vinegar, rice vinegar, salt, rapeseed oil, fructose-glucose syrup, cane molasses), inari fried tofu wraps (13%) (soya beans, water, sugar, rice bran oil, sweete",unknown,146.0,2.6,26.0,3.4,https://images.openfoodfacts.org/images/products/503/527/293/4147/front_en.7.400.jpg,4.1,1277,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5063250550041,Classic Veggie Sushi,Sushi,Golden Fork,Tesco,54.0,"Cooked White Sushi Rice [Water, White Rice, Sugar, Spirit Vinegar, Rice Vinegar, Salt, Rapeseed Oil, Fructose-Glucose Syrup, Cane Molasses), Pepper, Carrot, Cabbage, Edamame Soya Beans, Soy Sauce Bott",c,127.0,2.1,23.9,2.6,https://images.openfoodfacts.org/images/products/506/325/055/0041/front_en.15.400.jpg,4.4,1235,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4337256988674,Yuriko Sushi,Sushi,El Classico,"REWE to go,Rewe",133.0,"SUSHI: Reiszubereitung 76% (Reis gekocht (Wasser, Reis, Rapsöl), Zucker, Wasser, Branntweinessig, Speisesalz, Reisessig, Säureregulator (Natriumacetate)), Lachs³ roh 10 %, Garnele gekocht 4,2%¹ (Garne",c,145.0,2.9,24.0,5.0,https://images.openfoodfacts.org/images/products/433/725/698/8674/front_de.4.400.jpg,4.3,982,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760199051425,Crunch Salmone Roll,Sushi,Royal Kitchen,Sushi Daily,74.0,"Riso all'aceto [acqua, riso, condimento sushi [aceto di alcool (estratto di riso, estratto di fermentato di saké, aceto di alcool), zucchero, sale, estratto di alga kelp], succo di limone, olio di sem",c,221.0,12.0,22.0,5.5,https://images.openfoodfacts.org/images/products/376/019/905/1425/front_fr.14.400.jpg,3.8,1089,28,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3263858290901,Saumon Passion,Sushi,The Hungry Bear,Unknown,26.0,"Riz vinaigré 68% (eau, riz rond de qualité supérieure (origine France), vinaigre prêt à l'emploi (sucre, vinaigre d'alcool, vinaigre de riz, sel, mélasse), tréhalose*, vinaigre Shiragiku (eau, pâte de",b,150.0,4.4,19.8,8.0,https://images.openfoodfacts.org/images/products/326/385/829/0901/front_fr.13.400.jpg,4.1,698,22,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760228714987,California Roll,Sushi,Crave It,Unknown,92.0,,c,247.0,12.0,29.0,5.0999999046326,https://images.openfoodfacts.org/images/products/376/022/871/4987/front_fr.4.400.jpg,4.6,538,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
29010622,Sushi Selection,Sushi,Fresh & Fit,"M&S Food, Marks & Spencer",125.0,"Seasoned Cooked Sushi Rice (Rice, Water, Vinegar, Sugar, Salt, Vegetable Oil (Sunflower/Rapeseed), Seaweed Extract), Salmon (_Fish_) (16%), Cooked King Prawns (_Crustacean_) (5%), Avocado, Soy Sauce B",c,161.0,3.0,25.7,7.3,https://images.openfoodfacts.org/images/products/000/002/901/0622/front_en.11.400.jpg,4.7,788,18,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3270160862078,Sushi,Sushi,The Hungry Bear,Picard,147.0,,c,158.0,3.2,25.0,5.9,https://images.openfoodfacts.org/images/products/327/016/086/2078/front_fr.21.400.jpg,3.2,865,19,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3701292605542,Sushi Saumon X10,Sushi,El Classico,Sushi Gourmet,37.0,"Riz vinaigré 67% (riz, sucre, vinaigre d'alcool (eau, extrait de riz, alcool, extrait de gâteau de saké, vinaigre d'alcool), sel), saumon atlantique 33%.",c,148.0,3.9000000953674,21.0,7.0999999046326,https://images.openfoodfacts.org/images/products/370/129/260/5542/front_fr.3.400.jpg,4.5,1206,28,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5057753897697,Smoked Salmon Sushi,Sushi,Daily Bites,Tesco,72.0,"Cooked White Sushi Rice [Water, White Rice, Rice Vinegar, Sugar, Spirit Vinegar, Rapeseed Oil, Salt], Cucumber, Low Fat Soft Cheese (_Milk_), Smoked Salmon (_Fish_) (5%), Soy Sauce Bottle [Water, _Soy",unknown,153.0,2.8,27.0,4.1,https://images.openfoodfacts.org/images/products/505/775/389/7697/front_en.5.400.jpg,3.8,536,36,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4260372061856,Maki Nigiri Premium Mix,Sushi,El Classico,eat happy,89.0,,c,153.0,2.6,24.0,8.1,https://images.openfoodfacts.org/images/products/426/037/206/1856/front_de.3.400.jpg,4.3,121,27,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4061462780646,Family Box Sushi,Sushi,Pasta Corner,"Aldi, Natsu Foods, Snack Time",85.0,"Sushi: 73% Reiszubereitung (Reis gekocht (Wasser, Reis, Rapsöl), Zucker, Wasser, Branntweinessig, Speisesalz, Reisessig, Säureregulator: Natriumacetate), 5,0 % Lachs roh, 3,6 % Lachssalat (2,9% Lachs ",d,157.0,4.1,24.2,5.1,https://images.openfoodfacts.org/images/products/406/146/278/0646/front_de.34.400.jpg,3.4,249,38,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489638377,Sushi Box Isogi Style,Sushi,Royal Kitchen,Select&go,28.0,"Sushi-Zutaten:  79,9% Reiszubereitung (Wasser, Reis, Zucker, Branntweinessig, Speisesalz, Rapsöl, Säureregulator: Natriumacetate; Alkohol), 6,3% Surimi-Krebsfleischimitat, aus Fischmuskeleiweiß geform",d,160.0,4.0,25.5,5.1,https://images.openfoodfacts.org/images/products/405/648/963/8377/front_de.23.400.jpg,4.3,431,41,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3523680489790,Sushi Box 20 Pièces,Sushi,Mediterranean Nights,Carrefour,140.0,"Sushi (455,5 g): riz préparé 77,9% (eau, riz, sucre, vinaigre d'alcool, sel, huile de tournesol, vinaigre de riz, correcteur d'acidité : acétates de sodium), _saumon_ 6,7%, _fromage_ frais 4,2% (_lait",d,191.0,5.8,28.0,5.8,https://images.openfoodfacts.org/images/products/352/368/048/9790/front_fr.16.400.jpg,3.9,30,21,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0639123101242,Poke Rice Bowl - Tuna,Sushi,Pasta Corner,Snowfox,122.0,"White Rice, Tuna* (Tasteless Smoke Used As A Preservative To Promote Color Retention), Sushi Seasoning (Sugar, Water, Vinegar, Salt, Citric Acid, Yeast Extract), Seaweed Salad (Seaweed [Wakame, Sugi-N",c,118.387909319899,1.7632241813602,20.4030226700252,5.03778337531486,https://images.openfoodfacts.org/images/products/063/912/310/1242/front_en.14.400.jpg,3.5,903,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4061464963979,Sushi-Box - Ishikari,Sushi,Street Eats,SNACK TIME,84.0,"Sushi: 67 % Reiszubereitung (Reis gekocht [Wasser, Reis, Rapsöl], Zucker, Wasser, Branntweinessig, Speisesalz, Reisessig, Säureregulator: Natriumacetate), 9,1 % Edamame-Wasabi-Möhren-Zubereitung (Edam",d,77.1428571428571,4.4,23.0,5.3,https://images.openfoodfacts.org/images/products/406/146/496/3979/front_de.6.400.jpg,4.3,974,37,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4088600030333,Fish Sushi,Sushi,Urban Bites,Aldi,106.0,"Cooked Sushi Rice [Water, Rice, Sushi Vinegar (Sugar, Rice Vinegar, Salt, Water, Rice Wine), Vegetable Oil (Sunflower Oil, Rapeseed Oil) SMOKED SALMON (9%) (Atlantic Salmon (Salmo salar) (FISH), Salt,",c,138.815789473684,1.97368421052632,25.5263157894737,4.47368421052632,https://images.openfoodfacts.org/images/products/408/860/003/0333/front_en.8.400.jpg,4.4,974,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5035272934185,Sushi,Sushi,Daily Bites,Yo Sushi,43.0,"Cooked rice (water, rice, sugar, spirit vinegar, rice vinegar, salt, rapeseed oil, fructose-glucose syrup, cane molasses), inari fried tofu wraps (13%) (soya beans, water, sugar, rice bran oil, sweete",c,145.945945945946,2.61261261261261,26.5765765765766,3.37837837837838,https://images.openfoodfacts.org/images/products/503/527/293/4185/front_en.3.400.jpg,3.9,208,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
00624596,California Roll Selection,Sushi,Fresh & Fit,Mark & Spencer,110.0,"Seasoned Cooked Sushi Rice (Rice-Water - Vinegar Sugar Salt Rapeseed Oil Seaweed Extract) Surimi (7%) (Surimi Fish (Pollock (Fish) Stabiliser. Sorbitol, E450, E451 Sugar) Water Potato Starch-Sugar Sal",c,261.0,6.4,41.2,8.7,https://images.openfoodfacts.org/images/products/000/000/062/4596/front_fr.23.400.jpg,3.7,652,42,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5060960663153,Teriyaki Salmon Dragon Roll,Sushi,Fresh & Fit,Itsu,122.0,,c,188.586956521739,6.52173913043478,27.1739130434783,5.27173913043478,,4.1,1265,44,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4069384000033,Salmon Wakame,Sushi,The Hungry Bear,Mawi,68.0,"75% Reiszubereitung [Reis gekocht, (Wasser, Reis, Sonnenblumenöl), Reisessigzubereitung (Reisessig, Zucker, Speisesalz, Feuchthaltemittel: Sorbit, Glycerin)], 13% LACHS roh, 10,8 % Wakame-Salat marini",unknown,157.0,4.3,25.1,4.1,,4.2,1281,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4335619221642,Futomakis Mit Norwegischem Lachs,Sushi,The Grill House,Chef Select,110.0,"74,1 % Reiszubereitung [Reis gekocht (Wasser, Reis, Sonnenblumenöl), Reisessigzubereitung (Reisessig, Zucker, Speisesalz, Feuchthaltemittel: Sorbit, Glycerin)], 9,3 % LACHS* roh, 8,3% Frischkäsezubere",d,147.0,3.0,24.8,5.3,,3.5,113,29,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4061464964099,Sushi-Box - Yodo,Sushi,The Foodie Hub,"Snack Time, Natsu Foods",56.0,,unknown,152.0,4.5,22.0,4.9,,4.7,731,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760199050664,Menu Two - Salmon Nigiri,Sushi,El Classico,"Sushi Daily, Waitrose",65.0,"Riso all'aceto [riso, condimento sushi [aceto di alcool (estratto di riso, estratto di fermentato di saké, aceto di alcool), zucchero, sale, estratto di alga kelp], succo di limone, olio di semi di gi",c,191.0,8.2,21.0,8.3,https://images.openfoodfacts.org/images/products/376/019/905/0664/front_fr.10.400.jpg,3.9,629,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760199054280,Menu Duo Mix,Sushi,Crave It,"Frais, Sushi Daily",95.0,"Riso all'aceto [riso, acqua, condimento sushi [aceto di alcool, zucchero, sale, estratto di alga kelp], succo di limone, olio di semi di girasole, sale], salmone (Salmo salar) (pesce) [allevato in Nor",b,176.0,6.6,22.0,6.7,https://images.openfoodfacts.org/images/products/376/019/905/4280/front_it.33.400.jpg,3.4,1361,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4088600248868,Vegetable Sushi Snack,Sushi,Crave It,Aldi,39.0,"sushi rice (69%) (water, white rice, rice vinegar, sugar, spirit vinegar, salt, rapeseed oil), pepper, low fat soft cheese (11%) (low fat soft cheese (milk), cornflour), soy sauce (3%) (water, soya be",c,135.0,1.7,25.6,4.1,https://images.openfoodfacts.org/images/products/408/860/024/8868/front_en.11.400.jpg,4.0,1337,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3250392881054,Sushi,Sushi,Urban Bites,Unknown,113.0,,d,174.0,5.3,25.0,6.0,https://images.openfoodfacts.org/images/products/325/039/288/1054/front_fr.9.400.jpg,4.7,164,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5057967464050,Smoked Salmon & Tuna Sushi,Sushi,Shawarma Station,Tesco,119.0,"Cooked White Sushi Rice [Water, White Rice, Rice Vinegar, Sugar, Spirit Vinegar, Rapeseed Oil, Salt], Smoked Salmon (Fish) (14%), Cucumber, Tuna (Fish) (4%), Soy Sauce Bottle [Water, Soya Bean, Salt, ",c,161.764705882353,3.01470588235294,26.6911764705882,6.47058823529412,https://images.openfoodfacts.org/images/products/505/796/746/4050/front_en.10.400.jpg,4.5,1428,42,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3701292605535,Sushi Saumon,Sushi,Flavor Street,Sushi Market,50.0,"Ingrédients riz vinaigré (riz, assaisonnement pour sushi (sucre, vinaigre d'alcool (préparé à partir d'alcool avec riz ef lie de sakė), vinaigre d'alcool, eau, sel), eau), saumon Atlantique 20%/Sauce ",a,148.0,3.9,21.0,7.1,https://images.openfoodfacts.org/images/products/370/129/260/5535/front_fr.3.400.jpg,4.4,840,29,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4088500754988,Sushi,Sushi,Desert Rose Kitchen,Aldi,124.0,,c,144.120458891013,2.8,23.0,5.7,https://images.openfoodfacts.org/images/products/408/850/075/4988/front_fr.3.400.jpg,3.5,1177,48,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5057753916459,"Salmon, Hoisin & Cucumber Mini Maki",Sushi,Mama's Kitchen,Tesco,82.0,"Cooked White Sushi Rice [Water, White Rice, Rice Vinegar, Sugar, Spirit Vinegar, Rapeseed Oil, Salt], Cooked Light Brown Sushi Rice [Water, Brown Rice, Rice Vinegar, Sugar, Spirit Vinegar, Rapeseed Oi",c,157.978723404255,1.70212765957447,30.9042553191489,4.20212765957447,https://images.openfoodfacts.org/images/products/505/775/391/6459/front_en.14.400.jpg,4.4,87,28,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5905279712140,Sushi Toshii,Sushi,Mediterranean Nights,Sushi 4you,101.0,"71,5% gotowany ryż w zalewie (woda, ryż, cukier, olej rzepakowy, ocet spirytusowy, sól, regulator kwasowości: octan sodu), 4,0% pasta łososiowa [84,5% mięso z łososia atlantyckiego separowane mechanic",c,146.0,3.8,23.0,3.8,,4.0,421,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
